-2,3,4458.24,0,0,4462.05,0
-2,3,4488.24,0,0,4492.05,0
0,3,4518.25,-2,0,4510.05,2
0,3,4518.25,-2,0,4522.06,0
0,3,4548.25,-2,0,4552.06,0
-2,3,4578.26,0,0,4570.06,1
-2,3,4578.26,0,0,4582.67,0
2,3,4608.86,0,0,4612.67,0
0,3,4638.87,2,0,4630.67,1
0,3,4638.87,2,0,4642.68,0
-2,3,4668.87,2,0,4672.68,0
0,3,4698.88,2,0,4702.69,0
-2,3,4728.88,2,0,4733.29,0
0,3,4759.49,2,0,4763.29,0
0,3,4789.49,2,0,4793.3,0
0,3,4819.5,2,0,4823.3,0
-2,3,4849.5,2,0,4853.31,0
-2,3,4879.51,2,0,4883.91,0
-2,3,4909.51,2,0,4913.92,0
-2,3,4939.52,2,0,4943.92,0
2,3,4969.52,0,0,4961.33,2
2,3,4969.52,0,0,4973.93,0
-2,3,4999.53,0,0,5003.93,0
2,3,5029.53,0,0,5034.54,0
-2,3,5059.54,0,0,5064.54,0
0,3,5090.14,2,0,5081.95,1
0,3,5090.14,2,0,5094.55,0
2,3,5120.15,0,0,5111.95,2
2,3,5120.15,0,0,5124.55,0
-2,3,5150.15,0,0,5154.56,0
0,3,5180.16,-2,0,5171.96,2
0,3,5180.16,-2,0,5184.56,0
2,3,5210.16,-2,0,5214.57,0
0,3,5240.17,-2,0,5244.57,0
2,3,5270.17,-2,0,5274.58,0
0,3,5300.78,-2,0,5304.58,0
-2,3,5330.78,0,0,5322.59,1
-2,3,5330.78,0,0,5334.59,0
2,3,5360.79,0,0,5365.19,0
2,3,5390.79,0,0,5395.2,0
-2,3,5420.8,0,0,5425.2,0
0,3,5450.8,2,0,5442.61,1
0,3,5450.8,2,0,5455.21,0
0,3,5480.8,2,0,5485.21,0
2,3,5510.81,0,0,5502.62,2
2,3,5510.81,0,0,5515.22,0
2,3,5541.42,0,0,5545.22,0
-2,3,5571.42,0,0,5575.83,0
0,3,5601.43,2,0,5593.23,1
0,3,5601.43,2,0,5605.83,0
-2,3,5631.43,2,0,5635.84,0
2,3,5661.43,0,0,5653.24,2
2,3,5661.43,0,0,5665.84,0
0,3,5691.44,2,0,5683.24,1
0,3,5691.44,2,0,5695.85,0
0,3,5721.44,2,0,5725.85,0
2,3,5751.45,0,0,5743.25,2
2,3,5751.45,0,0,5755.86,0
2,3,5781.45,0,0,5786.46,0
0,3,5811.46,2,0,5803.26,1
0,3,5811.46,2,0,5816.47,0
0,3,5841.46,2,0,5846.47,0
2,3,5872.07,0,0,5863.87,2
2,3,5872.07,0,0,5876.48,0
2,3,5902.07,0,0,5906.48,0
2,3,5932.08,0,0,5936.49,0
-2,3,5962.08,0,0,5967.09,0
-2,3,5992.09,0,0,5997.1,0
-2,3,6022.09,0,0,6027.1,0
-2,3,6052.1,0,0,6057.1,0
2,3,6082.1,0,0,6087.11,0
2,3,6112.11,0,0,6117.12,0
0,3,6142.11,2,0,6133.92,1
0,3,6142.11,2,0,6147.12,0
-2,3,6172.12,2,0,6177.13,0
0,3,6202.72,2,0,6207.13,0
-2,3,6232.73,2,0,6237.73,0
-2,3,6262.73,2,0,6267.74,0
-2,3,6292.74,2,0,6297.74,0
-2,3,6322.74,2,0,6327.75,0
2,3,6352.75,0,0,6344.55,2
2,3,6352.75,0,0,6357.75,0
-2,3,6382.75,0,0,6387.76,0
2,3,6412.76,0,0,6417.76,0
0,3,6442.76,2,0,6434.57,1
0,3,6442.76,2,0,6447.77,0
2,3,6473.37,0,0,6465.17,2
2,3,6473.37,0,0,6478.37,0
2,3,6503.37,0,0,6508.38,0
2,3,6533.38,0,0,6538.38,0
2,3,6563.38,0,0,6568.39,0
2,3,6593.39,0,0,6598.39,0
2,3,6623.39,0,0,6629,0
-2,3,6653.4,0,0,6659,0
-2,3,6683.4,0,0,6689.01,0
2,3,6714.01,0,0,6719.01,0
0,3,6744.01,2,0,6735.82,1
0,3,6744.01,2,0,6749.02,0
2,3,6774.02,0,0,6765.82,2
2,3,6774.02,0,0,6779.02,0
0,3,6804.02,-2,0,6795.83,2
0,3,6804.02,-2,0,6809.03,0
-2,3,6834.03,0,0,6825.83,1
-2,3,6834.03,0,0,6839.03,0
0,3,6864.63,2,0,6856.44,1
0,3,6864.63,2,0,6869.04,0
0,3,6894.64,2,0,6899.04,0
0,3,6924.64,2,0,6929.65,0
-2,3,6954.65,2,0,6959.65,0
-2,3,6984.65,2,0,6989.66,0
-2,3,7014.65,2,0,7019.66,0
-2,3,7044.66,2,0,7049.67,0
0,3,7074.66,2,0,7079.67,0
0,3,7104.67,2,0,7109.68,0
2,3,7135.27,0,0,7127.08,2
2,3,7135.27,0,0,7139.68,0
-2,3,7165.28,0,0,7170.29,0
-2,3,7195.28,0,0,7200.29,0
2,3,7225.29,0,0,7230.3,0
-2,3,7255.29,0,0,7260.3,0
2,3,7285.3,0,0,7290.31,0
0,3,7315.3,-2,0,7307.11,2
0,3,7315.3,-2,0,7320.31,0
-2,3,7345.31,0,0,7337.11,1
-2,3,7345.31,0,0,7350.32,0
-2,3,7375.31,0,0,7380.32,0
0,3,7405.92,2,0,7397.72,1
0,3,7405.92,2,0,7410.33,0
2,3,7435.92,0,0,7427.73,2
0,3,7465.93,0,0,7442.73,0
0,3,7465.93,-2,0,7457.73,2
0,3,7495.93,-2,0,7472.74,0
2,3,7525.94,-2,0,7503.34,0
0,3,7555.94,-2,0,7533.35,0
-2,3,7585.95,-2,0,7563.35,0
-2,3,7585.95,0,0,7577.75,1
0,3,7615.95,0,0,7593.36,0
0,3,7615.95,2,0,7607.76,1
-2,3,7645.96,2,0,7623.36,0
2,3,7676.56,2,0,7653.37,0
2,3,7676.56,0,0,7668.37,2
-2,3,7706.57,0,0,7683.37,0
-2,3,7736.57,0,0,7713.98,0
0,3,7766.58,0,0,7743.98,0
0,3,7766.58,2,0,7758.38,1
0,3,7796.58,2,0,7773.98,0
0,3,7826.59,2,0,7803.99,0
-2,3,7856.59,2,0,7833.99,0
2,3,7886.6,2,0,7864,0
2,3,7886.6,0,0,7878.4,2
2,3,7916.6,0,0,7894,0
2,3,7947.21,0,0,7924.01,0
-2,3,7977.21,0,0,7954.01,0
0,3,8007.22,0,0,7984.02,0
0,3,8007.22,-2,0,7999.02,2
-2,3,8037.22,-2,0,8014.02,0
-2,3,8037.22,0,0,8029.03,1
2,3,8067.23,0,0,8044.63,0
2,3,8097.23,0,0,8074.63,0
2,3,8127.24,0,0,8104.64,0
2,3,8157.84,0,0,8134.64,0
-2,3,8187.85,0,0,8164.65,0
-2,3,8217.85,0,0,8194.65,0
2,3,8247.84,0,0,8224.63,0
2,3,8277.82,0,0,8255.21,0
2,3,8307.8,0,0,8285.19,0
0,3,8337.78,0,0,8315.17,0
0,3,8337.78,-2,0,8330.16,2
0,3,8367.76,-2,0,8345.15,0
0,3,8397.75,-2,0,8375.13,0
0,3,8427.73,-2,0,8405.12,0
2,3,8457.71,-2,0,8435.69,0
0,3,8488.29,-2,0,8465.67,0
2,3,8518.27,-2,0,8495.66,0
0,3,8548.25,-2,0,8525.63,0
2,3,8578.23,-2,0,8555.62,0
0,3,8608.21,-2,0,8585.6,0
2,3,8638.19,-2,0,8615.58,0
0,3,8668.17,-2,0,8645.56,0
0,3,8698.15,-2,0,8675.54,0
2,3,8728.13,-2,0,8705.52,0
0,3,8758.11,-2,0,8735.5,0
0,3,8788.09,-2,0,8765.48,0
0,3,8818.07,-2,0,8795.46,0
0,3,8848.65,-2,0,8826.04,0
0,3,8878.63,-2,0,8856.02,0
2,3,8908.61,-2,0,8886,0
0,3,8938.59,-2,0,8915.98,0
-2,3,8968.57,-2,0,8945.96,0
-2,3,8968.57,0,0,8960.95,1
2,3,8998.55,0,0,8975.94,0
0,3,9028.53,0,0,9005.92,0
0,3,9028.53,2,0,9020.91,1
-2,3,9058.51,2,0,9035.9,0
2,3,9088.5,2,0,9065.88,0
2,3,9088.5,0,0,9080.87,2
0,3,9118.48,0,0,9096.46,0
0,3,9118.48,2,0,9110.85,1
2,3,9148.46,2,0,9126.44,0
2,3,9148.46,0,0,9140.83,2
-2,3,9179.04,0,0,9156.42,0
0,3,9209.02,0,0,9186.4,0
0,3,9209.02,-2,0,9201.4,2
2,3,9239,-2,0,9216.39,0
0,3,9268.98,-2,0,9246.37,0
0,3,9298.96,-2,0,9276.95,0
-2,3,9328.94,-2,0,9306.93,0
-2,3,9328.94,0,0,9321.32,1
-2,3,9358.92,0,0,9336.91,0
-2,3,9388.9,0,0,9366.89,0
2,3,9418.88,0,0,9396.87,0
-2,3,9448.86,0,0,9426.85,0
2,3,9479.44,0,0,9456.83,0
-2,3,9509.42,0,0,9486.81,0
-2,3,9539.4,0,0,9516.79,0
0,3,9569.38,0,0,9546.77,0
0,3,9569.38,-2,0,9561.76,2
2,3,9599.36,-2,0,9577.35,0
-2,3,9629.34,-2,0,9607.33,0
-2,3,9629.34,0,0,9621.72,1
2,3,9659.32,0,0,9637.31,0
-2,3,9689.3,0,0,9667.29,0
-2,3,9719.28,0,0,9697.27,0
-2,3,9749.26,0,0,9727.25,0
-2,3,9779.25,0,0,9757.23,0
2,3,9809.82,0,0,9787.21,0
-2,3,9839.81,0,0,9817.19,0
0,3,9869.79,0,0,9847.77,0
0,3,9869.79,-2,0,9862.17,2
2,3,9899.77,-2,0,9877.75,0
0,3,9929.75,-2,0,9907.74,0
2,3,9960.33,-2,0,9937.71,0
2,3,9990.31,-2,0,9967.7,0
2,3,10020.29,-2,0,9997.68,0
-2,3,10050.27,-2,0,10027.66,0
-2,3,10050.27,0,0,10042.65,1
-2,3,10080.25,0,0,10057.64,0
2,3,10110.23,0,0,10088.22,0
0,3,10140.21,0,0,10118.2,0
0,3,10140.21,2,0,10132.59,1
0,3,10170.19,2,0,10148.18,0
0,3,10200.17,2,0,10178.16,0
0,3,10230.15,2,0,10208.14,0
2,3,10260.73,2,0,10238.12,0
2,3,10260.73,0,0,10253.11,2
0,3,10290.71,0,0,10269.3,0
0,3,10290.71,-2,0,10283.09,2
0,3,10320.69,-2,0,10299.28,0
2,3,10351.27,-2,0,10329.26,0
2,3,10381.25,-2,0,10359.24,0
0,3,10411.23,-2,0,10389.22,0
2,3,10441.21,-2,0,10419.8,0
0,3,10471.19,-2,0,10449.78,0
2,3,10501.18,-2,0,10479.76,0
0,3,10531.75,-2,0,10509.74,0
2,3,10561.73,-2,0,10539.72,0
2,3,10591.72,-2,0,10569.7,0
0,3,10621.7,-2,0,10600.28,0
-2,3,10651.68,-2,0,10630.26,0
-2,3,10651.68,0,0,10644.06,1
2,3,10681.66,0,0,10660.25,0
0,3,10711.64,0,0,10690.23,0
0,3,10711.64,-2,0,10704.02,2
0,3,10741.62,-2,0,10720.21,0
0,3,10771.6,-2,0,10750.19,0
-2,3,10802.18,-2,0,10780.17,0
-2,3,10802.18,0,0,10794.56,1
-2,3,10832.16,0,0,10810.75,0
0,3,10862.14,0,0,10840.73,0
0,3,10862.14,-2,0,10854.52,2
2,3,10892.12,-2,0,10870.71,0
-2,3,10922.1,-2,0,10900.69,0
-2,3,10922.1,0,0,10914.48,1
2,3,10952.08,0,0,10930.67,0
-2,3,10982.06,0,0,10960.65,0
0,3,11012.04,0,0,10990.63,0
0,3,11012.04,-2,0,11004.42,2
-2,3,11042.02,-2,0,11021.21,0
-2,3,11042.02,0,0,11034.4,1
-2,3,11072,0,0,11051.19,0
0,3,11101.98,0,0,11081.17,0
0,3,11101.98,-2,0,11094.36,2
2,3,11132.56,-2,0,11111.15,0
0,3,11162.54,-2,0,11141.13,0
2,3,11192.52,-2,0,11171.11,0
0,3,11222.5,-2,0,11201.09,0
0,3,11252.49,-2,0,11231.07,0
-2,3,11282.47,-2,0,11261.05,0
-2,3,11282.47,0,0,11274.84,1
-2,3,11312.45,0,0,11291.03,0
2,3,11342.43,0,0,11321.62,0
2,3,11372.41,0,0,11351.59,0
0,3,11402.39,0,0,11381.57,0
0,3,11402.39,-2,0,11394.77,2
0,3,11432.97,-2,0,11411.56,0
2,3,11462.95,-2,0,11441.54,0
2,3,11492.93,-2,0,11471.52,0
0,3,11522.91,-2,0,11501.5,0
2,3,11552.89,-2,0,11532.08,0
0,3,48.32,0,0,8.48,0
0,3,48.32,0,0,16.48,0
0,3,48.32,0,0,24.48,0
0,3,48.32,0,0,32.64,0
0,3,48.32,-2,0,40.16,2
0,3,48.32,-2,0,40.64,0
0,3,48.32,-2,0,48.64,0
2,3,56.32,-2,0,56.64,0
0,3,64.32,-2,0,64.64,0
2,3,72.32,-2,0,72.64,0
0,3,80.32,-2,0,80.64,0
0,3,88.48,-2,0,88.8,0
0,3,96.48,-2,0,96.8,0
2,3,104.48,-2,0,106,0
2,3,112.48,-2,0,116,0
2,3,120.48,0,0,120.4,1
2,3,120.48,0,0,126,0
-2,3,136.48,0,0,136,0
-2,3,145.6,0,0,146,0
-2,3,155.8,0,0,156.2,0
-2,3,165.8,0,0,166.2,0
-2,3,175.8,0,0,176.2,0
2,3,185.8,0,0,186.2,0
2,3,195.8,0,0,196.2,0
2,3,195.8,-2,0,197.8,2
0,3,205.8,-2,0,207.4,0
2,3,215.8,-2,0,219.64,0
0,3,225.8,-2,0,231.64,0
2,3,247.16,-2,0,243.64,0
2,3,259.16,-2,0,255.64,0
2,3,271.16,-2,0,267.64,0
2,3,271.16,0,0,275.08,1
-2,3,283.16,0,0,279.64,0
-2,3,295.16,0,0,291.64,0
-2,3,307.16,0,0,304.24,0
-2,3,307.16,-2,0,311.24,2
0,3,319.16,-2,0,318.24,0
2,3,331.16,-2,0,332.52,0
2,3,343.68,-2,0,346.52,0
2,3,357.68,-2,0,360.52,0
2,3,371.96,-2,0,374.52,0
0,3,385.96,-2,0,388.52,0
2,3,399.96,-2,0,402.84,0
0,3,413.96,-2,0,418.84,0
0,3,413.96,0,0,419.8,1
0,3,442.52,2,0,434.52,1
0,3,442.52,2,0,434.84,0
-2,3,458.52,2,0,451.16,0
2,3,474.52,0,0,466.52,2
2,3,474.52,0,0,467.16,0
-2,3,490.52,0,0,483.16,0
2,3,506.52,0,0,499.16,0
0,3,522.52,-2,0,514.52,2
0,3,522.52,-2,0,517.04,0
-2,3,538.52,0,0,530.36,1
-2,3,538.52,0,0,535.4,0
2,3,556.68,0,0,553.4,0
0,3,574.68,2,0,566.72,1
0,3,574.68,2,0,571.4,0
-2,3,592.68,2,0,589.4,0
2,3,610.68,0,0,602.6,2
2,3,610.68,0,0,608.2,0
-2,3,628.68,0,0,628.2,0
0,3,647.4,-2,0,639.4,2
0,3,647.4,-2,0,648.2,0
0,3,667.4,-2,0,668.2,0
2,3,687.4,-2,0,688.2,0
-2,3,707.4,0,0,699.4,1
-2,3,707.4,0,0,709,0
0,3,727.4,-2,0,719.56,2
0,3,727.4,-2,0,731.44,0
-2,3,748.56,0,0,740.68,1
-2,3,748.56,0,0,753.44,0
2,3,770.56,0,0,775.44,0
0,3,792.56,2,0,784.68,1
0,3,792.56,2,0,797.44,0
2,3,814.56,0,0,806.8,2
-2,3,836.56,0,0,821.2,0
2,3,860.72,0,0,845.2,0
0,3,884.72,0,0,869.68,0
0,3,884.72,-2,0,876.88,2
0,3,908.72,-2,0,893.68,0
0,3,932.72,-2,0,919.12,0
2,3,958.08,-2,0,945.12,0
2,3,984.08,-2,0,971.12,0
-2,3,1010.08,-2,0,997.12,0
-2,3,1010.08,0,0,1001.92,1
-2,3,1036.6,0,0,1024.88,0
-2,3,1064.32,0,0,1053.45,0
-2,3,1092.33,0,0,1081.45,0
-2,3,1120.33,0,0,1110.09,0
2,3,1148.89,0,0,1140.09,0
2,3,1178.89,0,0,1170.09,0
2,3,1208.89,0,0,1200.09,0
2,3,1239.49,0,0,1230.69,0
0,3,1269.49,0,0,1260.69,0
0,3,1269.49,2,0,1261.89,1
0,3,1299.49,2,0,1290.68,0
0,3,1329.48,2,0,1320.68,0
-2,3,1359.48,2,0,1350.68,0
0,3,1389.48,2,0,1380.68,0
0,3,1419.48,2,0,1411.28,0
2,3,1449.48,2,0,1441.28,0
2,3,1449.48,0,0,1441.88,2
0,3,1479.48,0,0,1471.28,0
0,3,1479.48,-2,0,1471.88,2
0,3,1509.48,-2,0,1501.28,0
2,3,1540.08,-2,0,1531.27,0
-2,3,1570.07,-2,0,1561.27,0
-2,3,1570.07,0,0,1562.47,1
0,3,1600.07,0,0,1591.27,0
0,3,1600.07,-2,0,1592.47,2
2,3,1630.07,-2,0,1621.27,0
2,3,1660.07,-2,0,1651.27,0
-2,3,1690.07,-2,0,1681.27,0
-2,3,1690.07,0,0,1682.47,1
2,3,1720.07,0,0,1711.27,0
0,3,1750.07,0,0,1741.27,0
0,3,1750.07,-2,0,1742.47,2
0,3,1780.67,-2,0,1771.86,0
-2,3,1810.66,-2,0,1801.86,0
-2,3,1810.66,0,0,1803.06,1
0,3,1840.66,0,0,1831.86,0
0,3,1840.66,-2,0,1833.06,2
-2,3,1870.66,-2,0,1861.86,0
-2,3,1870.66,0,0,1863.06,1
-2,3,1900.66,0,0,1891.86,0
-2,3,1930.66,0,0,1922.46,0
2,3,1960.66,0,0,1952.46,0
0,3,1990.66,0,0,1982.46,0
0,3,1990.66,-2,0,1983.06,2
2,3,2020.66,-2,0,2012.45,0
0,3,2051.25,-2,0,2042.45,0
-2,3,2081.25,-2,0,2072.46,0
-2,3,2081.25,0,0,2073.06,1
-2,3,2111.26,0,0,2103.06,0
0,3,2141.26,-2,0,2133.07,2
0,3,2141.26,-2,0,2133.07,0
2,3,2171.27,-2,0,2163.07,0
-2,3,2201.27,0,0,2193.08,1
-2,3,2201.27,0,0,2193.08,0
-2,3,2231.88,0,0,2223.08,0
2,3,2261.88,0,0,2253.69,0
-2,3,2291.89,0,0,2283.69,0
-2,3,2321.89,0,0,2313.7,0
-2,3,2351.9,0,0,2343.7,0
2,3,2381.9,0,0,2373.71,0
-2,3,2411.91,0,0,2403.71,0
-2,3,2442.51,0,0,2433.72,0
-2,3,2472.52,0,0,2463.72,0
0,3,2502.52,0,0,2493.73,0
0,3,2502.52,2,0,2494.33,1
-2,3,2532.53,2,0,2523.73,0
-2,3,2562.53,2,0,2554.34,0
-2,3,2593.14,2,0,2584.34,0
0,3,2623.14,2,0,2614.35,0
0,3,2653.15,2,0,2644.35,0
